100012,Carlton Primary School,336,Pri2LSOA_Flow25,E01000906,Camden 012E,3
100012,Carlton Primary School,336,Pri2LSOA_Flow26,E01000910,Camden 003A,3
100012,Carlton Primary School,336,Pri2LSOA_Flow27,E01000934,Camden 020D,3
100012,Carlton Primary School,336,Pri2LSOA_Flow28,E01000960,Camden 017A,3
100012,Carlton Primary School,336,Pri2LSOA_Flow29,E01002081,Haringey 012D,3
100013,Edith Neville Primary School,197,Pri2LSOA_Flow1,E01000956,Camden 022E,59
100013,Edith Neville Primary School,197,Pri2LSOA_Flow2,E01000953,Camden 022B,46
100013,Edith Neville Primary School,197,Pri2LSOA_Flow3,E01000952,Camden 022A,22
100013,Edith Neville Primary School,197,Pri2LSOA_Flow4,E01000955,Camden 022D,21
100013,Edith Neville Primary School,197,Pri2LSOA_Flow5,E01000954,Camden 022C,14
100013,Edith Neville Primary School,197,Pri2LSOA_Flow6,E01000958,Camden 019D,7
100013,Edith Neville Primary School,197,Pri2LSOA_Flow7,E01000959,Camden 019E,4
100013,Edith Neville Primary School,197,Pri2LSOA_Flow8,E01000946,Camden 021B,4
100013,Edith Neville Primary School,197,Pri2LSOA_Flow9,E01000951,Camden 023E,3
100014,Fleet Primary School,200,Pri2LSOA_Flow1,E01000892,Camden 006D,50
100014,Fleet Primary School,200,Pri2LSOA_Flow2,E01000888,Camden 006C,38
100014,Fleet Primary School,200,Pri2LSOA_Flow3,E01000887,Camden 006B,24
100014,Fleet Primary School,200,Pri2LSOA_Flow4,E01000890,Camden 007B,22
100014,Fleet Primary School,200,Pri2LSOA_Flow5,E01000902,Camden 012B,12
100014,Fleet Primary School,200,Pri2LSOA_Flow6,E01000898,Camden 008E,9
100014,Fleet Primary School,200,Pri2LSOA_Flow7,E01000903,Camden 006E,9
100014,Fleet Primary School,200,Pri2LSOA_Flow8,E01000886,Camden 006A,5
100014,Fleet Primary School,200,Pri2LSOA_Flow9,E01000928,Camden 003E,4
100014,Fleet Primary School,200,Pri2LSOA_Flow10,E01000909,Camden 001C,4
100014,Fleet Primary School,200,Pri2LSOA_Flow11,E01000958,Camden 019D,3
100014,Fleet Primary School,200,Pri2LSOA_Flow12,E01000901,Camden 007D,3
100015,Hawley Primary School,85,Pri2LSOA_Flow1,E01000856,Camden 019A,17
100015,Hawley Primary School,85,Pri2LSOA_Flow2,E01000866,Camden 009A,8
100015,Hawley Primary School,85,Pri2LSOA_Flow3,E01000867,Camden 015C,8
100015,Hawley Primary School,85,Pri2LSOA_Flow4,E01000858,Camden 018B,7
100015,Hawley Primary School,85,Pri2LSOA_Flow5,E01000957,Camden 019C,6
100015,Hawley Primary School,85,Pri2LSOA_Flow6,E01000948,Camden 021D,5
100015,Hawley Primary School,85,Pri2LSOA_Flow7,E01000863,Camden 021A,5
100015,Hawley Primary School,85,Pri2LSOA_Flow8,E01000861,Camden 019B,5
100015,Hawley Primary School,85,Pri2LSOA_Flow9,E01000862,Camden 018E,3
100015,Hawley Primary School,85,Pri2LSOA_Flow10,E01000927,Camden 007F,3
100015,Hawley Primary School,85,Pri2LSOA_Flow11,E01000952,Camden 022A,3
100018,Netley Primary School,408,Pri2LSOA_Flow1,E01000951,Camden 023E,77
100018,Netley Primary School,408,Pri2LSOA_Flow2,E01000950,Camden 023D,63
100018,Netley Primary School,408,Pri2LSOA_Flow3,E01000944,Camden 023A,48
100018,Netley Primary School,408,Pri2LSOA_Flow4,E01000945,Camden 023B,43
100018,Netley Primary School,408,Pri2LSOA_Flow5,E01000946,Camden 021B,29
100018,Netley Primary School,408,Pri2LSOA_Flow6,E01000949,Camden 023C,23
100018,Netley Primary School,408,Pri2LSOA_Flow7,E01000954,Camden 022C,11
100018,Netley Primary School,408,Pri2LSOA_Flow8,E01000958,Camden 019D,11
100018,Netley Primary School,408,Pri2LSOA_Flow9,E01000867,Camden 015C,7
100018,Netley Primary School,408,Pri2LSOA_Flow10,E01000846,Camden 014C,7
100018,Netley Primary School,408,Pri2LSOA_Flow11,E01000956,Camden 022E,6
100018,Netley Primary School,408,Pri2LSOA_Flow12,E01000858,Camden 018B,6
100018,Netley Primary School,408,Pri2LSOA_Flow13,E01000854,Camden 026D,6
100018,Netley Primary School,408,Pri2LSOA_Flow14,E01000948,Camden 021D,5
100018,Netley Primary School,408,Pri2LSOA_Flow15,E01000957,Camden 019C,3
100018,Netley Primary School,408,Pri2LSOA_Flow16,E01000876,Camden 013B,3
100019,New End Primary School,402,Pri2LSOA_Flow1,E01000972,Camden 010D,23
100019,New End Primary School,402,Pri2LSOA_Flow2,E01000895,Camden 002C,22
100019,New End Primary School,402,Pri2LSOA_Flow3,E01000880,Camden 004C,14
